Normal_Height_cm,Uniform_Score,Exponential_Wait_min,LogNormal_Income_k,Beta_Probability,Gamma_Service_time,Chi2_Variance,Laplace_Error,Poisson_Calls_per_hr,Binomial_Successes,NegBinomial_Failures,Geometric_Trials
159.29107501938887,1.3094456588333636,1.4898937656944828,60.238744601312156,0.25492632671059895,2.986238234186551,6.432332314781354,-0.398660578794619,7,11,6,2
174.82472415243186,66.35373720167107,3.1052765093671946,24.412823507744253,0.28906082696293733,10.692690649895196,2.2495754467967704,0.7554762685947786,2,9,0,3
167.7653721467415,17.803596686975144,10.135099625954203,30.969145942127344,0.14078969013769074,5.757295259271627,1.6229465235631118,-0.14440843268228212,1,9,11,12
177.14000494092093,96.10703174694551,6.494514894089445,33.35955030602936,0.18846863488275697,5.193411976329102,3.1412466816157028,-0.03214206946047202,5,3,4,1
174.73237624573545,14.866272775311295,6.787689523746609,22.36619894316437,0.5651992012277928,8.607932450884773,3.727293984177113,0.3512670991855905,3,13,0,2
169.27171087343126,41.462412372702374,2.7712178970370696,45.79341103572434,0.5441384134079766,2.994922831061643,2.1587756404750174,-3.3045217345750744,3,11,11,5
161.53206281931594,8.534966807864386,2.122742663447413,31.172176736850606,0.20749581324893812,6.542314409075198,19.260474066125123,0.3681526224063811,7,11,2,1
154.85152775314134,99.68742518459473,2.318428252736485,40.84425692019657,0.1937947313120766,17.570887947916848,8.222781885945036,0.2707204680803097,4,9,3,3
165.53485047932978,50.21950103312426,21.97031945758252,21.24781169691347,0.39173659785710696,11.849442242775227,1.9970195505093589,-0.4785290943558048,5,7,4,1
178.56398794323474,59.53850173200438,0.20467871021964334,26.609567986130745,0.0549042835324885,6.470512921358539,1.3401644582997183,-1.7626557037098503,5,11,6,6
172.14093744130204,6.7076477388427485,10.088214958778694,47.521901021427105,0.513200034727355,5.343351323246878,1.8653850676908224,-1.704458185222073,2,7,10,2
157.54261221288013,74.99604703991778,4.321758706763312,27.483434021914505,0.16801384883050952,7.228109050541221,6.5087231396517975,1.8737127116192835,4,8,3,2
171.73180925851182,20.990559309558577,2.886745405173298,78.53009488235288,0.34984513829632496,12.961008601066277,6.613983926219398,0.47571372880126844,7,5,3,3
173.85317379728838,89.80542894407138,6.459607837444352,27.117571353299493,0.06470899156806993,12.351482982225242,8.287998326630051,-1.3696133557589227,3,11,3,1
161.16142563798866,20.513964048200716,3.33417151799607,37.05274221398497,0.3992098512519557,14.425749587008298,1.5813209903631482,-0.33764805355815264,6,6,5,1
171.5372510594553,19.068772066366655,10.334531706338835,52.78860832090727,0.3602074853627584,6.000902823621978,4.717533839491822,0.20452543385524316,8,6,3,2
170.58208718446,3.654966784809488,11.548142398101874,16.294329005985766,0.3368158164406375,0.4943516099312983,1.7113386831892086,1.112133520455161,6,8,11,2
158.57029702169376,47.206694510999924,2.7384935067701237,13.730169899225409,0.12566751557557146,16.761570545365338,9.455374423814325,-2.438154476042237,3,10,5,3
173.57787360348283,56.48411332626164,1.6205395354257095,15.443247344390137,0.18674564305294103,2.5599546379607827,1.6294044856798648,-0.7480971251090994,4,9,3,3
175.60784526368235,6.570863942835237,4.486735609704546,62.25831194883444,0.3090542956810058,8.509615203619076,1.072251790156491,1.5118484258186244,2,6,7,3
180.83051243175277,77.55276166950105,12.172779697617994,25.130215503195693,0.16110471655100672,0.5085768015672459,1.2714149115122289,-3.999156187964881,3,2,6,3
180.53802052034902,45.32888347480276,1.1828044947501228,118.99716185083444,0.15601939383489905,5.111027555399046,3.3079787054577965,-0.9093195729942892,5,10,8,2
156.2233063204291,52.439026932758004,4.877107288497878,24.975021881523382,0.4891720840330514,3.8592545192346135,5.383027542911689,2.5016258635116784,4,13,5,1
160.62174960084877,44.07627469382282,4.992390001127717,36.316625951202866,0.0405952160464261,14.447452408254485,5.1479856717163015,0.25722230797124346,2,10,8,5
175.1503526720866,40.0763060875326,6.604650075634277,71.59712906348071,0.5013100171730703,6.530887407263646,1.3220691218904208,-0.6475187077972027,4,8,6,6
175.13785950912208,55.96403313082179,0.7053281485133022,90.29178159820309,0.125480123667906,5.070104156408579,2.4594609463869395,-2.010048407330762,6,11,4,1
175.15047686306048,15.52402459307125,6.29082454563555,92.82832210422127,0.37832624698778555,7.062955429222777,2.2086324407109434,-2.875593243975357,6,7,14,2
208.52731490654722,18.19281304952711,11.986266031446224,60.59322664517327,0.32221290371486117,0.13734774205405959,1.1539970433531554,-0.7143909208421418,8,8,7,2
175.70890510693167,86.17856210135173,0.9903228039007228,55.25900220187051,0.12136225357209524,2.93571337751317,2.1662812896087598,1.4395754790900337,0,8,2,3
181.355656401806,94.61154621336327,1.3560479584358098,44.534469044280954,0.16476671994108208,3.337315905401181,8.05964120622209,-0.1841304214896899,5,8,9,4
179.540017634932,37.330931627975296,17.770885194307557,48.870822332695944,0.42106902306580285,7.87583047174725,1.0097064822155855,0.5810098087494193,2,10,8,1
176.513912513058,27.074467314355378,0.9982152737757894,25.138666073645368,0.22306564310409913,2.073100090022625,3.9094913080490796,1.81137094784499,5,8,3,4
166.84730755359655,64.39995432390158,9.63394883878329,21.99687852993751,0.7475416808203147,5.809633101742982,8.180421136822655,-0.2032417583399697,1,7,8,1
177.58969220493267,40.87341710980964,3.3891047127677454,33.05962572660702,0.17653263115212867,4.699982603629904,7.909274006756961,-0.9608835194203315,2,7,4,2
162.2717478546243,2.538635566034486,1.4199848499718524,30.414141730156263,0.16939987569774237,3.0757300984426506,9.73864737635978,0.03483563784716542,3,4,8,5
167.63181393259993,15.615259736619036,10.230030008724246,26.400579887228673,0.10123676310915995,3.2510496607990547,4.185215121969044,1.6937295773033987,4,8,1,2
165.14636452170896,71.59722288473975,2.946686627799779,46.9082573909786,0.15521976788527783,4.666525311801074,4.627078615021406,0.9384055423090032,1,6,3,1
170.81874139386323,65.89239419101514,3.6161493455055904,53.39155590193981,0.2516719879928031,0.7105959101254583,2.199417422412295,-2.0275348163595805,3,6,0,12
193.1465856667351,2.709599250348349,2.2254497958890394,34.61210385005013,0.6988438963940432,8.69025191107523,0.9881513244924122,0.48636978742468107,5,9,5,7
151.32734807408252,22.197216193294945,4.494106713425393,69.32218886071044,0.16287619472878653,2.5437747878285313,2.9769537854912556,0.1552454979929051,3,9,3,5
176.86260190374514,23.10747965880714,0.8927864880881569,18.711820621104224,0.03586107451957101,4.059785279090366,7.041868787692264,1.6870014395698694,5,9,3,2
153.87284128810347,67.18927435987284,2.4803545318173676,30.059245083700997,0.18689261626561332,14.097997723611577,0.2729042380591088,-1.4066487791261417,7,8,5,1
165.28068134210565,1.9710537754364155,17.43579020910572,23.14060437686367,0.28021975907890234,8.794458828351695,2.281572204164181,0.07049996344685933,3,11,17,8
180.88950596967365,10.410858198457385,1.492929402120031,13.023191002942406,0.5039853388745347,1.7354652362450094,4.942417644367886,1.4226487959951895,3,11,2,3
170.64280019095463,79.99160853731894,5.346286922585514,31.774359422556586,0.2905356993774629,0.09512061022869239,3.3414673365036984,-0.1983929239634514,6,10,4,6
159.22255222070694,17.85446620543336,1.9666210219446354,31.159720334204085,0.21370325400439458,7.281248620689792,7.624508458796117,-0.03667452854986352,5,9,2,2
162.84696290740033,65.27461078518748,7.424458453535825,70.57845102413023,0.17420404077010232,4.1902154719989975,6.568835792658654,-1.959553307801188,3,7,6,2
176.79597748934677,23.81827810467265,0.7013338980506838,45.39517592656017,0.39919600736253635,5.835692800111144,0.8676971500099483,-0.5864704259087696,3,13,6,12
162.69633368282862,9.944139275934516,17.503052272121998,19.844097104799616,0.2659319496638474,8.591467858525553,3.5518128768376407,-0.43230207198274395,5,7,7,3
172.16458589581976,24.317219099945408,3.023754610823689,83.68387303855522,0.4020401338219225,9.550512714346466,1.7845375504352432,2.209503735987071,3,6,6,1
170.45571839903815,72.22669318556592,1.346267717488601,60.97822588604057,0.1054043592980552,3.5584758342880587,1.7648641287089495,-0.5703372965567448,1,8,11,1
163.48399652394184,85.56964681062857,0.38168861277968535,44.30284302969085,0.18962207868009487,4.606671745564979,0.9384433081853787,-0.0814948350828048,5,5,3,2
191.43944089325325,83.02198645669915,0.9301897005229697,29.56992952621933,0.3548328182831716,6.683198435884151,3.992803283470398,0.4194760755982172,7,12,7,1
176.3391902231801,39.71835296184548,3.6674917271479073,20.497037871650505,0.07851743073924757,7.002866505060675,7.728713157858022,-1.1258804748940987,3,8,5,2
149.74857413342392,66.80851365706462,2.054925399025833,27.49204285195441,0.12350488995470801,5.793221300741057,4.250496907378817,-0.027489626949765433,1,8,2,2
171.86454314769426,20.498429541582098,8.827049420610788,57.07546330455345,0.24137784545030638,13.07013791506854,0.8790856657528018,0.6483231166009997,4,9,5,5
163.3821353523161,29.314773026101328,2.818385953427962,84.96956665001416,0.4688543103047804,6.946604571553863,3.202063597640387,1.3231709384650492,4,8,6,2
178.52433334796223,89.63358185211197,1.4298461848792552,71.6377209488903,0.5491671814360513,8.502996239576166,4.808346362211661,0.29104578917550206,8,4,1,12
162.074792615673,1.3001923510736035,4.800494582867339,25.93453009586329,0.13208665662881736,6.16146475707038,3.0248951643485333,0.4126514138110829,3,9,7,1
168.852635585331,8.550853085446807,6.134113034796725,18.919464944890724,0.29893631402013454,2.0586974736291213,4.196657573319402,-1.3760789360245818,4,9,3,3
175.04987278980457,20.78862551460273,0.9138597384292341,35.532334874622784,0.5146805029932751,2.92758553868832,1.9107979320157873,2.221493653825774,4,8,4,1
178.65755194170123,2.6532203873819715,0.9173263506538034,13.677885304195526,0.40089713682600786,1.6636413867042132,2.761017956719728,-1.3274665338657323,8,10,2,4
157.99703592944223,18.143543508979732,0.18680364004741368,38.922942454449945,0.2842255949831302,10.293726760421311,2.6293897520339335,0.7970551391644097,3,6,8,15
166.6549876415905,58.304156096969216,6.66665060394917,30.759494377834393,0.31754411011338207,1.0962664779758493,8.66725286546039,-0.6355716381232454,2,6,1,5
165.25054688839043,42.1424550592498,5.450312625735495,26.23204484425962,0.13848346987034896,4.459522449267977,1.3486649780998292,2.018807789759221,3,6,4,3
163.4667076742629,89.26717110769748,3.2182708481764637,14.919192425994076,0.20097123645401038,3.721388222080269,0.32747475576921464,0.5796740034405281,5,7,3,2
187.65454240281096,81.7443561738441,9.294962453380752,42.81121295839321,0.24188964316220724,3.6417113975947437,8.30960345138758,0.7085195847542085,5,10,3,6
174.04981710960956,34.1817351697876,8.190991605846756,25.372085666099288,0.2295611941890383,3.9072884862375306,3.641423842957293,-0.825266208481752,6,10,5,8
157.39116045664954,25.94234334312925,4.401655068179608,18.449579559886583,0.2156860757163646,14.726557361160346,1.0983011929409214,-0.12094809173708021,5,7,15,13
179.17861947054777,37.96924081672669,10.135053132645012,7.8763838271705335,0.12310958018220286,0.6493721058949637,6.188423011367804,0.26869858994686235,5,8,1,2
191.22156197012634,59.02949425148078,1.1523592518528678,32.662987217994264,0.5160624858560737,11.99129273087108,5.014788032376573,0.7764140926273726,6,9,7,14
180.32465260551146,26.806364082287626,0.5934651069514228,80.32860613791435,0.2623139249573352,4.180563888368577,9.591983325461527,-1.5706078918182336,0,6,3,1
154.80630034045987,62.4148907849134,1.57183902864054,75.99211669994422,0.2309942687514944,9.122707796203633,3.855755399193349,2.586682038487813,3,6,10,1
165.15765927133748,40.941165219124045,0.29390553364981353,26.349567777103577,0.09595128593448145,5.315481834335072,14.109915703929499,1.5161358434859469,1,12,3,1
182.66911149186623,55.204718085198024,3.7875702141697194,24.505411478123115,0.340353357371217,1.83790445469537,3.045614757858059,-0.6148958962360864,6,9,3,1
162.9233053438122,43.61265291353167,13.791906027009833,41.86236143188766,0.15694670027434335,12.766117113643787,5.021331491138191,1.0371047232966049,1,13,4,5
174.43819428146227,29.44657595419177,0.20069208204691116,20.101758130237172,0.1620025771710848,11.468807236575193,5.5282495844842705,0.037336249793069314,7,7,4,6
177.74634053429338,94.84533069621567,0.6511693999155838,38.50915286953066,0.19459935313145535,1.9736025854389831,2.354539213378054,-0.07946216616932965,3,9,2,5
160.73069528421917,76.36057941597608,3.0092162415096544,48.571655431491706,0.3889033363849212,7.679110072257615,2.2943309375715475,-0.46383356470665593,3,6,1,3
169.404746439382,14.011317576645254,13.581043269379974,61.15836282261282,0.3240072686151163,3.0456565034809433,5.606096880612585,0.17666220907069588,3,7,3,3
137.58732659930928,86.84679758979128,1.900128055283935,31.497965667439185,0.05696068686177275,1.1497286886793745,1.0070150911229532,0.615775548555925,3,8,5,4
159.7561235866571,48.743119824951364,3.5386125188567257,29.9091102586195,0.5068443274386882,2.549503724450426,1.7742386836631305,-0.19617814551820065,4,7,8,2
167.4743184860684,89.45522268940914,0.21230866500525847,21.349081264088433,0.30439250526781686,12.270341406514184,2.9810964786690044,0.2989970271496788,5,6,6,6
157.5221681803515,79.98552559473153,0.8028582566820947,21.901602835503738,0.2972452247392276,9.277436962026297,9.397550527048404,0.5085379796047099,4,7,4,4
186.32411303931636,42.52135044692334,21.573755422666892,29.57000651086675,0.1367056096153261,3.944789778853476,5.608721764916326,0.5486030113346023,2,4,1,4
155.69858622039368,2.24693083201174,16.779021539099546,39.79267115134134,0.44914011712217095,12.30921176732208,3.535075533588071,-2.2640165514742248,3,9,1,3
165.59955513303015,26.867735938494608,0.024761114869138078,52.28932885779535,0.25181479605739426,10.881485927884459,2.1788763837376877,1.271165908402506,4,8,5,7
171.3074057728609,54.16342146608669,15.163203993394077,22.162696211232248,0.16951392607312646,2.5531281964826817,11.875218869532377,-0.08718597819870191,2,5,2,1
184.41273289066115,63.347821982614725,5.096048067842505,69.84959478573418,0.08014649270573643,14.33979621805208,3.18604056269218,-0.6446767562781895,3,6,4,2
155.64137848820562,25.788768543320227,10.121672834882553,28.917247010322722,0.23253705235538352,3.6910659840083864,1.7727408953737,-0.726643955632117,0,5,12,5
181.6316375215496,13.935607407282413,3.0324613454600473,32.7635413456237,0.4841625365767797,4.117704103753074,13.346948985374357,-0.03456222605787598,8,9,3,2
170.10233061019588,83.4930236799299,3.624180343488855,22.791648167864707,0.1693257626556566,0.6710944289021835,1.0538990275494173,1.485730588691051,4,5,3,7
160.18491348952048,98.44021807035521,3.3554274975442997,9.854023706207796,0.07477892700140167,2.9965197488469175,7.887844605252807,-0.2787947970487597,3,9,4,2
174.6210347426327,52.56901823026858,5.496026185327917,51.522710867443045,0.18524232349219433,4.486828400338619,3.370935924297803,0.692050768973032,8,4,6,2
171.9905969557347,17.16792858483035,0.7520872710472859,47.86679019155575,0.16796351370450527,6.288798260711834,5.599422861135911,-1.6417676209246683,5,6,3,7
163.99783122841205,27.230732651936897,0.15215990459985634,28.770087572487142,0.2763354949660545,1.8440742834339987,4.925797784435626,-0.049071129119157404,3,11,2,2
170.6980208499002,1.8390676547466733,1.8403404400689043,34.24345181726509,0.13097855154707988,2.6588972023330815,5.543905850961366,4.096684144038829,5,9,2,3
166.1468640313824,91.4298806560499,6.098491737704197,42.86131234214275,0.1542500262093677,14.548493824440493,14.12513847855219,0.7784340938405594,1,5,2,2
171.13517345251248,11.775108289014113,1.1273152721830517,15.161011074466932,0.08993538353011882,10.396730912884944,12.756939350275873,-0.8649871174469446,4,10,5,1
176.62130674521046,57.651647551425356,5.595592046659895,25.418408645089603,0.3465590425511273,11.720814512240562,1.8560461207342416,0.002887111093070554,3,8,3,3
185.86016816145352,27.4055220687206,17.51815195114605,49.26098260485842,0.16499025374641893,4.786533080427508,4.7951909636576,-0.7608918443171037,1,10,6,1
157.62184501173152,55.417800251579344,0.49303196860893483,17.68744893647203,0.1454381844637113,6.426441321395762,0.5950275913480707,-0.19952242167255502,3,9,7,6
191.33033374656267,65.14203883518643,5.582895419522681,38.35093721910835,0.451163889216197,7.800358245327511,5.961071008191426,0.8213625510901879,4,9,4,5
150.47912200477498,82.97418037072016,2.9326891987858676,16.80554846552115,0.5292063498589319,14.408058237145864,6.93416334963556,0.7818683032356697,1,13,9,1
168.48214904964416,20.64212717606032,10.130158110967582,41.81332176286537,0.37717719713879494,1.1227747296495187,0.3337882206367703,-0.7848223123932606,6,6,4,4
175.88317206484575,1.0995828658480478,0.974905495293219,32.53053734688395,0.49771530922633084,3.2595154810896623,3.2767626354063157,1.8607664313767662,2,9,9,3
172.80991867735034,13.688563006880727,5.898449381901769,14.767577852220436,0.42318456662924475,6.003738444097287,5.592358489707333,0.2047344994090583,4,8,9,1
163.77300480179406,90.00186418481051,9.104354307988228,59.285791716061766,0.21733647489695554,5.340975995302543,4.32473484792599,-0.2746360998620402,4,4,6,1
167.91877749642725,87.38900775625153,14.467161936901364,22.935919334686428,0.10549743468741869,2.62920875279098,1.0755324503491024,0.00387867390156137,6,3,2,2
165.06999065341168,59.74131021703083,5.74818117492311,22.084450895199176,0.17711581607683305,7.329072428501705,1.1951660464697518,0.2359027382430074,3,5,10,4
164.10635243055788,60.051686043365336,3.437563063057698,36.60865173283207,0.15601042342477014,3.3695522292678706,2.9883342058220093,0.1275846111937195,3,9,9,3
178.49602097021025,66.50366745462554,4.8096742777547075,58.81039792406721,0.3583027272484148,5.049849878602833,2.354272260405189,-0.02756641515898291,2,8,1,3
173.57015485965047,17.53712786234496,10.159164546839555,19.92726890592585,0.2382117203777517,7.098104058986442,2.540500717321473,0.009914595752262632,7,8,2,5
163.07090404739347,91.44119459249598,4.226945460345029,34.152641225813866,0.04443763713492062,3.504191033441129,0.93130319149067,-1.0417864376963737,2,4,5,4
178.9959987543325,41.87705248920731,0.15429158866952597,41.03429785955315,0.17743415640634938,8.747645796812511,3.4150560188048282,0.9820721814189344,4,8,7,3
173.0729952087661,38.31385282494975,13.364527536495865,46.83134780721872,0.08105034586883751,9.875754821388483,9.445328341280215,0.08721573228551188,5,11,10,5
178.12862118838962,51.89177052828376,5.848287680055751,36.16966476622404,0.23325972978998843,2.7183838040599855,1.1219243599686721,-1.3388013296371215,2,7,2,2
176.29628841923613,4.696596677505505,5.642987719397445,27.563324882206413,0.4563029734443914,3.3494580516094916,2.7977108188917077,0.7599585828225051,5,9,7,6
161.7100498907793,16.628336875607943,1.2146599900901198,21.893830606630054,0.11099512270858747,2.1137340528231627,5.167797423871089,2.001650894796564,5,10,4,3
164.3981895980303,73.80336164263704,5.377684968340444,34.57296234689071,0.524107383079782,4.964111764140722,0.7142704889784126,2.2501235667574053,3,10,6,5
177.4729360512326,8.279866792512646,2.5032578244792942,19.37397157842103,0.2494485341513156,6.285659780887423,3.4410775595355645,-0.30376340022145293,4,8,5,3
176.10370265433465,60.31521094663882,5.266755678436183,7.685417931363238,0.35765966969172464,3.7861323861195473,6.792412892437145,-1.3055119377317732,4,10,3,1
169.7909840603585,24.534910968132095,0.5635653439134802,41.193476320342064,0.1411241998676989,6.157373684685832,1.369761849451931,0.03749342916431184,2,7,3,3
171.17327383308782,38.929561404197656,5.362461592329283,52.03764612265017,0.25621935561558057,3.275759342512285,3.696750139394801,-1.490684420274365,3,11,2,2
182.77664895788425,28.869373677069987,37.20861454852203,10.160765484035503,0.5239791499617252,3.365541212107262,6.46232164697845,2.024762745966379,3,6,3,4
164.0842861116417,35.567271646494916,0.24706499447150343,19.988051052676692,0.4819498063691885,6.525464619785268,13.659172670461972,-1.0019595885104942,3,7,1,2
175.4709738117004,71.90459051842456,18.899315562811143,45.13135015922832,0.2639644320402215,3.553769768321933,3.5563559895334373,-0.6821444929307804,6,5,4,6
167.97807347566106,29.7121715623175,2.6120284122729864,92.64247546940044,0.22351415888456408,4.759488489313597,1.809485687261989,-0.20668836632687934,1,10,8,4
167.8231879677278,56.64046402968972,10.230167305078766,33.461544491661485,0.27642704708167387,6.694915580374923,1.822940023955431,-0.2661437795913171,2,8,5,4
180.9877685198719,47.60504021990997,7.625150284671463,23.01160213480496,0.32112925534140707,6.091762464300297,0.87626458531724,0.8899550425466017,3,6,7,1
178.25416348988028,66.36711653626482,4.185275529632762,30.22144523361939,0.557406885681536,3.3148728480093164,9.953223278245664,-0.0914207482470145,1,6,8,12
178.13509636000637,93.6829739324758,6.705633929263293,65.85387086795562,0.16218908617481992,10.56760588581698,6.196515770719304,-1.0743006656987055,6,11,2,6
183.0547880715433,73.25720972102503,10.539845504791698,23.975150795270054,0.15480747939205203,7.554452261589931,1.1948781361873435,-0.6265736234406746,4,10,0,5
170.2100384163276,21.494037859075675,2.5887503932435134,22.206920991692897,0.20960392282734935,6.00429421694372,1.7194765466295734,0.018394924357593788,3,8,11,2
176.81952971294965,3.1183135061284672,1.9802961239550323,26.013827898902342,0.10686653718771086,1.854673072464049,3.5122024982344735,-1.2210923956865283,9,9,7,3
166.89733243406545,26.22640442998251,5.506981585861535,20.55975853005045,0.36441921405229005,5.440435734988684,6.757653983796134,0.25271571843355,5,8,7,1
173.24166352488442,59.507793070025485,8.247289214855368,35.21017692472419,0.06985421523280302,2.9454169748801626,4.8037154218470555,0.1409814907897487,6,7,4,3
168.69856945632316,5.1425813484250344,7.1834168441025605,74.61482613616096,0.5752524381494896,7.167980131960042,4.477209023605848,0.5610749593463098,5,11,6,1
170.96995964992718,49.636624720123635,7.992827382238877,38.921221299190606,0.28165155884564697,0.09089350892084222,3.881578653602605,2.082720758508992,3,6,3,3
175.95157025436913,59.68428489168892,2.8598124837094323,29.189914300353415,0.37944115369394515,4.071457639844665,1.2585999681842541,1.7401682157878866,4,8,0,3
161.8177931676653,33.424389081696084,8.514190531929316,28.619673488129003,0.045659631002925305,3.1922394940605523,3.5471010641458562,2.2270253678506964,5,7,4,2
190.9238727568546,77.09122037458219,0.6403548132678573,15.156122801916528,0.3907392159198113,8.770300963341775,3.231383875500835,-0.7145113906353973,7,8,7,2
159.93982618500297,10.65982531337718,3.931678141721415,51.49861368520955,0.32590294062100394,0.7027208812153252,0.863316244747041,-1.3351047416473032,1,8,8,6
157.8581138721227,7.513778173580876,0.02887652758126927,31.851402051150888,0.3450841502829877,5.178265307219933,9.789556942277969,-0.5032652737174671,6,8,2,1
181.58110873500067,72.81887562036033,1.9621459547159392,30.25798277963379,0.23701367390107056,7.489147546902059,2.031258510413802,1.5614592466434256,3,6,4,5
177.91662693962937,49.549131620619846,2.2821728131459307,163.4576252433091,0.4243518655493258,16.18873919767568,0.8883560313359673,2.88431522223723,5,8,5,1
176.24119817052156,68.84023964277361,2.5223351759433372,38.45068281005199,0.12881200099088816,3.356603181334581,2.329245227500383,1.2681554852832975,3,6,12,1
176.2834550926428,43.48273386037462,5.944882510155721,22.739522160987132,0.3299114686361586,6.364835911217615,2.711424611321881,-1.5139666444456865,5,6,3,1
169.87753227153087,24.640203323910683,2.4596767135570325,26.75767108855946,0.06675553056618239,0.7624133638400656,3.156753702286659,2.2524244028967244,4,5,6,5
161.02745628514168,81.91023176741997,2.9773229278196425,58.80476297489238,0.10571078303232644,4.978495977371066,2.6753424379857416,-0.16638987701423708,6,10,11,2
170.75804558193727,79.94158789689793,1.3560532436598896,35.04507903765917,0.5357995621053333,11.09412782197698,3.2966230356948296,-3.9834877764336083,4,8,1,6
163.2283828848789,69.46964708544267,2.336052002753381,16.1329055763652,0.15957134377575063,16.29211878739619,3.7347053942270287,-0.12240779671335697,6,9,3,3
179.7511973341775,27.21451372299627,1.289125487665244,52.43710583194949,0.12287989871766325,6.808028709896091,3.592355834443088,-2.3844641427436306,5,9,14,1
168.5294261849786,59.023066686908706,0.3800654412769361,23.710736376536925,0.30995644773932673,1.0500421666522974,4.453357635922178,0.09184760798560543,2,9,1,4
161.74502803207488,36.09738969400268,4.624747976592281,84.49132683664848,0.5006741240171694,12.30207803595616,4.647000509883678,-0.3899244104246799,1,8,3,1
166.78614158347006,9.158207332663416,5.516307375355344,56.82770852126891,0.19253338124350866,1.060816613225228,4.731027476539648,-0.0545936110905438,1,7,3,5
174.12931454275625,91.73135754622427,4.831218650742091,26.4786580567805,0.6798139772747849,1.6818819530197144,5.591912100202875,0.25662371095122233,3,7,3,1
164.36275447196024,13.68186309189614,3.113388075084737,62.8347447522096,0.16580692395614124,13.004687343884662,1.8462153736312423,1.337893574217055,5,9,6,2
161.77779604433567,95.02373538208025,2.3884517238994993,34.258261772815494,0.44532573170634104,4.70309278997636,1.904832540416239,0.3912710514578457,3,8,7,5
172.4368721149191,44.600577295795574,9.951063609473774,50.723374383601396,0.28710346659034747,3.045663290507865,6.778818820879357,-0.14145097048057148,5,10,1,9
172.44966571108722,18.513292883861965,3.660290274007968,42.19772917804218,0.20515210248463084,8.223531359351075,2.3880768747137116,1.018477697851827,4,11,3,2
164.93056824628871,54.190094737835814,3.261771957576247,21.689356850406266,0.3569482999794101,5.663685344376562,3.0226166506977714,1.6668778225471022,3,6,2,5
165.28961694381678,87.29458358764083,0.12988276971007237,24.004110435792956,0.08720531597496316,10.428172908038498,2.816788510102585,-1.4291186386031325,6,6,6,1
172.32049937357635,73.22248864095612,2.087039407053988,55.422209603743006,0.23791157291652001,5.861101355287402,13.338740302343085,0.06599660240088606,5,9,3,5
155.51915658502676,80.65611478614497,2.391756824494026,28.011421394402486,0.2125906368597829,5.961475020581146,1.5815756245498716,-0.5638328079803376,6,7,3,4
155.92536225623445,65.87833667107174,2.5443275709899957,27.06322427299511,0.3380474712276761,10.177944114481193,1.5549267720388738,-2.3631592611981533,2,4,6,1
162.81555778747565,69.22765645178525,4.3395552743263535,20.541324992378087,0.29052756084271986,4.653167712213964,3.305353162304449,0.4111211587903402,5,11,8,2
167.86552848288153,84.91956515653193,3.8135855217643444,40.92739048021808,0.3479181328972756,2.2895991368486412,2.8801190520065902,1.2929554135303456,6,6,3,1
173.10907565598004,24.966800885918595,4.681256791374099,92.87573897064628,0.42219960770511694,8.556160111937931,1.1839312176795436,-1.1214552878125548,3,11,9,2
184.75356216949552,48.942496364314046,7.238365643934406,19.418642201257267,0.24249642318363557,3.953009284824588,3.1014946919201165,0.9803688663334078,5,9,5,1
178.5765962320202,22.120944181960223,8.382852007425823,33.518909033012186,0.3024763373927353,6.213379168026748,3.3748818768809286,1.226871206643743,5,10,14,3
168.40061470036574,98.7668007996647,6.3314237191569545,67.09505046584484,0.5685546252018754,0.5695598167259961,2.1948501729972043,1.764227293963514,6,6,4,15
169.8098379209731,94.40593396866133,15.563993625021027,31.822681949313623,0.29393240112032726,4.505498705028097,2.9593766370403625,-0.6338030428306636,3,6,5,1
159.9747063536219,3.94268113685059,0.09200422291350013,41.520442575134304,0.23718069472344744,3.2335278720916243,1.7207111097801813,1.6497711221571227,6,8,5,3
169.8148686400761,70.55751725156884,1.0893995535625647,19.468606319964355,0.4348483136027772,0.5459870936303376,1.1866736719794244,-0.44421813586564324,11,6,3,3
167.1134136107986,92.52483174156659,0.037958092657078446,41.023847690708465,0.24766475341982122,4.61790983152807,2.37329167558008,0.11056964510161424,5,7,5,7
173.2271856033809,18.057534512733355,5.213164632038758,30.15732566121249,0.5915252921662858,4.74077270027038,1.3675018765711027,-2.2924868358096036,6,7,6,2
161.72769056447677,56.79452305526295,11.415410050332383,54.20997856361843,0.49414273786873564,6.54627665944938,0.9755475130491664,-2.433124660024135,5,6,1,3
175.19346514241172,91.54882975880419,1.3951467213888673,59.96092054584313,0.19275092244199293,10.968553483343014,0.47290434246543334,0.581152286972791,5,6,1,2
185.32738913002578,3.394597858579884,13.088845831118594,120.87800586450683,0.21570858057122805,9.795039076147145,3.930383684937544,-0.1177030884022205,2,10,8,1
168.91239851543142,69.742026724684,0.3107995096936032,44.24828380379499,0.4548274324248505,3.4287735314917045,2.308638735057604,-0.66828921434673,10,6,3,1
174.0171172209894,29.734900737255078,13.62364461500059,38.97413255661202,0.43203347294911104,5.754200075518781,6.806000816971946,-0.9654100960931993,2,4,4,2
176.90143991711113,92.43961953765304,2.1664123965326922,36.49561625557871,0.4727380263938699,7.239837813473466,2.468598580782712,0.41537451710207407,2,9,7,1
165.98779528114164,97.10582451653677,0.5347023069596843,27.755023576565016,0.2538973946761992,3.5117276300338096,3.9164222126628307,-7.127046197874766,2,12,2,3
